ID,Local_X,Local_Y,Real_X,Real_Y,Red,Green,Blue,File
0,564,590,67.26683615367658,30.023830827196022,0,0,255,0-2_0219map_1_0.tif
1,818,345,70.59069904337119,33.22991904757074,0,0,255,0-2_0219map_1_0.tif
2,969,292,72.56669627307153,33.92348098912119,0,0,255,0-2_0219map_1_0.tif
3,888,252,71.50672424919253,34.446923963876245,0,0,255,0-2_0219map_1_0.tif
4,1017,225,73.19482784277758,34.80024797183591,0,0,255,0-2_0219map_1_0.tif
0,1086,471,74.09776697423007,31.581073677092313,0,0,255,0-2_0219map_1_1.tif
1,817,346,70.57761296900232,33.21683297320186,0,0,255,0-2_0219map_1_1.tif
2,979,303,72.69755701676029,33.779534171063546,0,0,255,0-2_0219map_1_1.tif
0,545,962,67.01820074066794,25.155811161974004,0,0,255,0-2_0220map_1_0.tif
1,648,935,68.3660664006622,25.509135169933664,0,0,255,0-2_0220map_1_0.tif
2,614,525,67.9211398721204,30.87442566117299,0,0,255,0-2_0220map_1_0.tif
3,941,375,72.20028619074299,32.83733681650445,0,0,255,0-2_0220map_1_0.tif
4,1028,346,73.33877466083523,33.21683297320186,0,0,255,0-2_0220map_1_0.tif
5,983,344,72.7499013142358,33.24300512193962,0,0,255,0-2_0220map_1_0.tif
6,857,276,71.10105594375737,34.13285817902321,0,0,255,0-2_0220map_1_0.tif
0,522,581,66.71722103018378,30.14160549651591,0,0,255,0-2_0222map_1_0.tif
1,549,557,67.07054503814344,30.455671281368943,0,0,255,0-2_0222map_1_0.tif
2,591,511,67.62016016163625,31.05763070233726,0,0,255,0-2_0222map_1_0.tif
3,545,512,67.01820074066794,31.04454462796838,0,0,255,0-2_0222map_1_0.tif
4,1241,248,76.1261085014059,34.49926826135175,255,0,0,0-2_0222map_1_0.tif
5,1046,209,73.57432399947501,35.00962516173793,0,0,255,0-2_0222map_1_0.tif
6,1118,175,74.51652135403411,35.45455169027973,0,0,255,0-2_0222map_1_0.tif
7,917,173,71.88622040588996,35.48072383901748,0,0,255,0-2_0222map_1_0.tif
8,1082,129,74.04542267675455,36.05651111124804,0,0,255,0-2_0222map_1_0.tif
9,926,122,72.00399507520984,36.14811363183018,0,0,255,0-2_0222map_1_0.tif
10,1104,103,74.33331631286984,36.39674904483883,255,0,0,0-2_0222map_1_0.tif
11,1018,95,73.20791391714647,36.50143763978984,255,0,0,0-2_0222map_1_0.tif
0,561,582,67.22757793056995,30.128519422147036,0,0,255,0-2_0225map_1_0.tif
1,540,559,66.95277036882355,30.429499132631193,0,0,255,0-2_0225map_1_0.tif
2,617,479,67.96039809522703,31.476385082141302,0,0,255,0-2_0225map_1_0.tif
3,735,477,69.50455487075445,31.502557230879056,0,0,255,0-2_0225map_1_0.tif
4,816,301,70.56452689463343,33.8057063198013,0,0,255,0-2_0225map_1_0.tif
5,1006,286,73.05088102471996,34.001997435334445,0,0,255,0-2_0225map_1_0.tif
6,1065,280,73.82295941248366,34.08051388154771,0,0,255,0-2_0225map_1_0.tif
7,908,215,71.76844573657006,34.93110871552467,0,0,255,0-2_0225map_1_0.tif
8,1113,186,74.45109098218973,35.310604872222086,0,0,255,0-2_0225map_1_0.tif
9,910,186,71.79461788530782,35.310604872222086,0,0,255,0-2_0225map_1_0.tif
10,1177,144,75.28859974179781,35.8602199957149,0,0,255,0-2_0225map_1_0.tif
11,956,118,72.39657730627613,36.200457929305685,0,0,255,0-2_0225map_1_0.tif
0,575,563,67.41078297173422,30.377154835155686,0,0,255,0-2_0237map_1_0.tif
1,537,512,66.91351214571692,31.04454462796838,255,0,0,0-2_0237map_1_0.tif
2,748,494,69.67467383754985,31.280093966608156,0,0,255,0-2_0237map_1_0.tif
3,960,182,72.44892160375164,35.36294916969759,0,0,255,0-2_0237map_1_0.tif
4,902,130,71.6899292903568,36.043425036879164,0,0,255,0-2_0237map_1_0.tif
0,774,576,70.01491177114063,30.207035868360293,0,0,255,0-2_0249map_1_0.tif
1,548,569,67.05745896377456,30.29863838894243,0,0,255,0-2_0249map_1_0.tif
2,859,316,71.12722809249512,33.60941520426815,0,0,255,0-2_0249map_1_0.tif
3,890,300,71.53289639793029,33.81879239417018,0,0,255,0-2_0249map_1_0.tif
4,954,291,72.37040515753839,33.93656706349007,0,0,255,0-2_0249map_1_0.tif
5,916,277,71.87313433152107,34.11977210465434,0,0,255,0-2_0249map_1_0.tif
6,1018,271,73.20791391714647,34.198288550867595,0,0,255,0-2_0249map_1_0.tif
7,879,231,71.38894957987264,34.72173152562265,0,0,255,0-2_0249map_1_0.tif
8,1045,209,73.56123792510613,35.00962516173793,0,0,255,0-2_0249map_1_0.tif
9,933,202,72.09559759579197,35.101227682320065,0,0,255,0-2_0249map_1_0.tif
10,1132,176,74.69972639519838,35.44146561591085,0,0,255,0-2_0249map_1_0.tif
11,1181,164,75.34094403927332,35.59849850833737,0,0,255,0-2_0249map_1_0.tif
12,1038,165,73.469635404524,35.58541243396849,0,0,255,0-2_0249map_1_0.tif
13,1082,163,74.04542267675455,35.61158458270624,0,0,255,0-2_0249map_1_0.tif
14,913,147,71.83387610841444,35.820961772608264,0,0,255,0-2_0249map_1_0.tif
15,973,117,72.61904057054703,36.213544003674556,0,0,255,0-2_0249map_1_0.tif
16,1096,115,74.22862771791883,36.23971615241231,0,0,255,0-2_0249map_1_0.tif
0,521,613,66.7041349558149,29.722851116711865,0,0,255,0-2_0251map_1_0.tif
1,544,549,67.00511466629905,30.560359876319957,255,0,0,0-2_0251map_1_0.tif
2,571,534,67.35843867425872,30.7566509918531,0,0,255,0-2_0251map_1_0.tif
3,596,524,67.68559053348062,30.887511735541864,0,255,0,0-2_0251map_1_0.tif
4,549,507,67.07054503814344,31.109974999812763,0,0,255,0-2_0251map_1_0.tif
5,1181,175,75.34094403927332,35.45455169027973,0,0,255,0-2_0251map_1_0.tif
6,1235,161,76.04759205519264,35.637756731444,0,0,255,0-2_0251map_1_0.tif
7,1172,143,75.22316936995344,35.87330607008377,0,0,255,0-2_0251map_1_0.tif
8,1141,122,74.81750106451827,36.14811363183018,0,0,255,0-2_0251map_1_0.tif
9,914,120,71.84696218278333,36.17428578056793,0,0,255,0-2_0251map_1_0.tif
10,1026,91,73.31260251209748,36.55378193726534,0,0,255,0-2_0251map_1_0.tif
0,525,580,66.75647925329041,30.154691570884786,0,255,0,0-2_0256map_1_0.tif
1,537,561,66.91351214571692,30.40332698389344,0,255,0,0-2_0256map_1_0.tif
2,624,525,68.05200061580916,30.87442566117299,0,255,0,0-2_0256map_1_0.tif
3,593,523,67.64633231037399,30.900597809910742,0,255,0,0-2_0256map_1_0.tif
4,1259,235,76.36165784004568,34.669387228147144,0,0,255,0-2_0256map_1_0.tif
5,1185,181,75.39328833674882,35.37603524406647,0,0,255,0-2_0256map_1_0.tif
6,925,175,71.99090900084096,35.45455169027973,255,0,0,0-2_0256map_1_0.tif
7,1122,111,74.56886565150961,36.29206044988782,0,0,255,0-2_0256map_1_0.tif
8,881,94,71.4151217286104,36.51452371415871,0,0,255,0-2_0256map_1_0.tif
9,1024,55,73.28643036335973,37.0248806145449,0,0,255,0-2_0256map_1_0.tif
0,1086,479,74.09776697423007,31.476385082141302,0,0,255,0-2_0268map_1_0.tif
1,1103,397,74.32023023850095,32.54944318038917,0,0,255,0-2_0268map_1_0.tif
2,1053,319,73.66592652005714,33.570156981161524,0,0,255,0-2_0268map_1_0.tif
3,1012,292,73.12939747093321,33.92348098912119,0,0,255,0-2_0268map_1_0.tif
4,913,276,71.83387610841444,34.13285817902321,0,0,255,0-2_0268map_1_0.tif
5,1019,265,73.22099999151534,34.27680499708085,0,0,255,0-2_0268map_1_0.tif
6,914,219,71.84696218278333,34.878764418049165,0,0,255,0-2_0268map_1_0.tif
0,539,966,66.93968429445468,25.1034668644985,0,0,255,0-2_0270map_1_0.tif
1,650,923,68.39223854939995,25.666168062360185,0,0,255,0-2_0270map_1_0.tif
2,1084,472,74.07159482549231,31.567987602723438,0,0,255,0-2_0270map_1_0.tif
3,1001,289,72.98545065287557,33.96273921222782,0,0,255,0-2_0270map_1_0.tif
4,915,125,71.8600482571522,36.10885540872355,0,0,255,0-2_0270map_1_0.tif
5,947,121,72.27880263695624,36.161199706199056,0,0,255,0-2_0270map_1_0.tif
0,699,1013,69.0334561934749,24.48842136916131,0,0,255,0-2_0270map_1_1.tif
1,539,964,66.93968429445468,25.12963901323625,0,0,255,0-2_0270map_1_1.tif
2,1091,472,74.16319734607444,31.567987602723438,0,0,255,0-2_0270map_1_1.tif
3,988,385,72.81533168608017,32.70647607281568,0,0,255,0-2_0270map_1_1.tif
4,1093,381,74.1893694948122,32.75882037029119,0,0,255,0-2_0270map_1_1.tif
5,994,299,72.89384813229343,33.83187846853905,0,0,255,0-2_0270map_1_1.tif
6,912,229,71.82079003404557,34.7479036743604,0,0,255,0-2_0270map_1_1.tif
0,525,574,66.75647925329041,30.233208017098047,0,0,255,0-2_0272map_1_0.tif
1,537,552,66.91351214571692,30.52110165321333,0,0,255,0-2_0272map_1_0.tif
2,1016,307,73.18174176840871,33.727189873588046,0,0,255,0-2_0272map_1_0.tif
3,1033,284,73.40420503267961,34.0281695840722,0,0,255,0-2_0272map_1_0.tif
4,1027,259,73.32568858646636,34.35532144329411,0,0,255,0-2_0272map_1_0.tif
5,1121,177,74.55577957714074,35.42837954154197,0,0,255,0-2_0272map_1_0.tif
6,917,169,71.88622040588996,35.533068136492986,0,0,255,0-2_0272map_1_0.tif
7,1078,123,73.99307837927905,36.1350275574613,0,0,255,0-2_0272map_1_0.tif
8,988,113,72.81533168608017,36.26588830115006,0,0,255,0-2_0272map_1_0.tif
9,1114,95,74.4641770565586,36.50143763978984,0,0,255,0-2_0272map_1_0.tif
10,1172,62,75.22316936995344,36.93327809396276,0,0,255,0-2_0272map_1_0.tif
0,589,584,67.59398801289849,30.102347273409283,0,0,255,0-2_0273map_1_0.tif
1,524,564,66.74339317892152,30.36406876078681,0,0,255,0-2_0273map_1_0.tif
2,986,285,72.78915953734243,34.015083509703324,0,0,255,0-2_0273map_1_0.tif
3,1062,283,73.78370118937703,34.041255658441074,0,0,255,0-2_0273map_1_0.tif
4,1017,268,73.19482784277758,34.23754677397422,0,0,255,0-2_0273map_1_0.tif
5,885,249,71.4674660260859,34.48618218698287,0,0,255,0-2_0273map_1_0.tif
6,878,224,71.37586350550377,34.81333404620479,0,0,255,0-2_0273map_1_0.tif
7,930,217,72.05633937268534,34.90493656678692,0,0,255,0-2_0273map_1_0.tif
8,969,186,72.56669627307153,35.310604872222086,0,0,255,0-2_0273map_1_0.tif
9,1176,185,75.27551366742894,35.323690946590965,0,0,255,0-2_0273map_1_0.tif
10,1113,184,74.45109098218973,35.33677702095984,0,0,255,0-2_0273map_1_0.tif
11,905,174,71.72918751346343,35.46763776464861,0,0,255,0-2_0273map_1_0.tif
12,957,155,72.40966338064501,35.71627317765726,0,0,255,0-2_0273map_1_0.tif
13,908,133,71.76844573657006,36.004166813772535,0,0,255,0-2_0273map_1_0.tif
14,958,122,72.42274945501389,36.14811363183018,0,0,255,0-2_0273map_1_0.tif
15,1117,112,74.50343527966523,36.27897437551894,0,0,255,0-2_0273map_1_0.tif
0,547,960,67.04437288940568,25.181983310711757,0,0,255,0-2_0280map_1_0.tif
1,893,633,71.57215462103692,29.461129629334337,0,0,255,0-2_0280map_1_0.tif
2,1084,474,74.07159482549231,31.541815453985684,0,0,255,0-2_0280map_1_0.tif
3,942,378,72.21337226511186,32.79807859339782,0,0,255,0-2_0280map_1_0.tif
4,757,370,69.79244850686973,32.90276718834883,0,0,255,0-2_0280map_1_0.tif
5,920,263,71.92547862899659,34.3029771458186,0,0,255,0-2_0280map_1_0.tif
0,526,573,66.76956532765928,30.246294091466922,0,0,255,0-2_0286map_1_0.tif
1,567,540,67.30609437678321,30.678134545639843,0,0,255,0-2_0286map_1_0.tif
2,537,507,66.91351214571692,31.109974999812763,0,0,255,0-2_0286map_1_0.tif
3,1038,347,73.469635404524,33.20374689883299,0,0,255,0-2_0286map_1_0.tif
4,987,287,72.8022456117113,33.988911360965574,0,0,255,0-2_0286map_1_0.tif
5,858,267,71.11414201812624,34.2506328483431,0,0,255,0-2_0286map_1_0.tif
6,1017,253,73.19482784277758,34.433837889507366,0,0,255,0-2_0286map_1_0.tif
7,918,185,71.89930648025883,35.323690946590965,255,0,0,0-2_0286map_1_0.tif
8,950,166,72.31806086006287,35.572326359599614,0,0,255,0-2_0286map_1_0.tif
9,918,144,71.89930648025883,35.8602199957149,255,0,0,0-2_0286map_1_0.tif
10,978,110,72.68447094239141,36.30514652425669,0,0,255,0-2_0286map_1_0.tif
11,1023,105,73.27334428899084,36.37057689610108,0,0,255,0-2_0286map_1_0.tif
12,933,97,72.09559759579197,36.475265491052085,0,0,255,0-2_0286map_1_0.tif
0,533,562,66.86116784824142,30.390240909524564,0,0,255,0-2_0291map_1_0.tif
1,569,533,67.33226652552096,30.76973706622198,0,0,255,0-2_0291map_1_0.tif
2,739,482,69.55689916822995,31.437126859034674,0,0,255,0-2_0291map_1_0.tif
3,1089,477,74.1370251973367,31.502557230879056,0,0,255,0-2_0291map_1_0.tif
4,939,383,72.17411404200523,32.73264822155344,0,0,255,0-2_0291map_1_0.tif
5,771,379,69.975653548034,32.78499251902895,0,0,255,0-2_0291map_1_0.tif
6,864,308,71.1926584643395,33.71410379921917,0,0,255,0-2_0291map_1_0.tif
7,1032,300,73.39111895831074,33.81879239417018,0,0,255,0-2_0291map_1_0.tif
8,924,257,71.97782292647209,34.381493592031866,0,0,255,0-2_0291map_1_0.tif
9,908,230,71.76844573657006,34.73481759999152,0,0,255,0-2_0291map_1_0.tif
10,957,201,72.40966338064501,35.114313756688944,0,0,255,0-2_0291map_1_0.tif
11,911,130,71.8077039596767,36.043425036879164,0,0,255,0-2_0291map_1_0.tif
12,953,120,72.3573190831695,36.17428578056793,0,0,255,0-2_0291map_1_0.tif
0,525,581,66.75647925329041,30.14160549651591,0,0,255,0-2_0295map_1_0.tif
1,606,524,67.81645127716939,30.887511735541864,0,0,255,0-2_0295map_1_0.tif
2,760,367,69.83170672997636,32.94202541145546,0,0,255,0-2_0295map_1_0.tif
3,811,296,70.49909652278905,33.87113669164568,0,0,255,0-2_0295map_1_0.tif
4,1001,285,72.98545065287557,34.015083509703324,255,0,0,0-2_0295map_1_0.tif
5,1048,282,73.60049614821276,34.05434173280995,0,0,255,0-2_0295map_1_0.tif
6,1025,233,73.2995164377286,34.695559376884894,255,0,0,0-2_0295map_1_0.tif
7,882,234,71.42820780297927,34.68247330251602,0,0,255,0-2_0295map_1_0.tif
8,965,208,72.51435197559601,35.02271123610681,0,0,255,0-2_0295map_1_0.tif
9,915,179,71.8600482571522,35.40220739280422,255,0,0,0-2_0295map_1_0.tif
10,997,171,72.93310635540007,35.506895987755236,0,0,255,0-2_0295map_1_0.tif
11,911,133,71.8077039596767,36.004166813772535,255,0,0,0-2_0295map_1_0.tif
12,980,114,72.71064309112916,36.252802226781185,0,0,255,0-2_0295map_1_0.tif
0,530,566,66.8219096251348,30.337896612049057,0,0,255,1-2_0126map_1_0.tif
1,773,562,70.00182569677175,30.390240909524564,0,0,255,1-2_0126map_1_0.tif
2,719,492,69.29517768085242,31.30626611534591,0,0,255,1-2_0126map_1_0.tif
3,760,471,69.83170672997636,31.581073677092313,0,0,255,1-2_0126map_1_0.tif
4,860,315,71.140314166864,33.62250127863703,0,0,255,1-2_0126map_1_0.tif
5,958,301,72.42274945501389,33.8057063198013,255,0,0,1-2_0126map_1_0.tif
6,1006,295,73.05088102471996,33.88422276601456,255,0,0,1-2_0126map_1_0.tif
7,1057,269,73.71827081753264,34.224460699605345,0,0,255,1-2_0126map_1_0.tif
8,1216,249,75.798956642184,34.48618218698287,0,0,255,1-2_0126map_1_0.tif
9,1243,240,76.15228065014365,34.60395685630276,0,0,255,1-2_0126map_1_0.tif
10,1120,186,74.54269350277185,35.310604872222086,0,0,255,1-2_0126map_1_0.tif
11,983,184,72.7499013142358,35.33677702095984,0,0,255,1-2_0126map_1_0.tif
12,1059,161,73.7444429662704,35.637756731444,255,0,0,1-2_0126map_1_0.tif
13,913,151,71.83387610841444,35.768617475132764,255,0,0,1-2_0126map_1_0.tif
14,1064,128,73.80987333811478,36.06959718561692,0,0,255,1-2_0126map_1_0.tif
15,1093,105,74.1893694948122,36.37057689610108,0,0,255,1-2_0126map_1_0.tif
16,1015,88,73.16865569403984,36.59304016037198,0,0,255,1-2_0126map_1_0.tif
17,1130,82,74.67355424646063,36.671556606585234,0,0,255,1-2_0126map_1_0.tif
0,536,967,66.90042607134805,25.090380790129622,0,0,255,1-2_0130map_1_0.tif
1,642,943,68.28754995444893,25.404446574982657,0,0,255,1-2_0130map_1_0.tif
2,1088,474,74.12393912296781,31.541815453985684,0,0,255,1-2_0130map_1_0.tif
3,1017,294,73.19482784277758,33.89730884038344,0,0,255,1-2_0130map_1_0.tif
4,960,292,72.44892160375164,33.92348098912119,0,0,255,1-2_0130map_1_0.tif
5,1036,271,73.44346325578624,34.198288550867595,0,0,255,1-2_0130map_1_0.tif
6,887,241,71.49363817482366,34.59087078193389,0,0,255,1-2_0130map_1_0.tif
0,556,537,67.16214755872558,30.71739276874647,0,0,255,1-2_0146map_1_0.tif
1,565,508,67.27992222804546,31.09688892544389,0,0,255,1-2_0146map_1_0.tif
0,657,926,68.48384106998209,25.626909839253557,0,0,255,1-2_0157map_1_0.tif
1,932,554,72.0825115214231,30.49492950447557,0,0,255,1-2_0157map_1_0.tif
2,784,545,70.14577251482939,30.61270417379546,0,0,255,1-2_0157map_1_0.tif
3,857,525,71.10105594375737,30.87442566117299,0,0,255,1-2_0157map_1_0.tif
4,746,497,69.64850168881209,31.240835743501528,0,0,255,1-2_0157map_1_0.tif
5,716,497,69.25591945774579,31.240835743501528,0,0,255,1-2_0157map_1_0.tif
6,941,375,72.20028619074299,32.83733681650445,0,0,255,1-2_0157map_1_0.tif
7,1019,354,73.22099999151534,33.11214437825085,0,0,255,1-2_0157map_1_0.tif
8,1002,292,72.99853672724444,33.92348098912119,0,0,255,1-2_0157map_1_0.tif
9,889,265,71.51981032356142,34.27680499708085,0,0,255,1-2_0157map_1_0.tif
10,1016,257,73.18174176840871,34.381493592031866,0,0,255,1-2_0157map_1_0.tif
0,705,1024,69.11197263968816,24.344474551103666,0,0,255,1-2_0209map_1_0.tif
1,542,964,66.97894251756131,25.12963901323625,0,0,255,1-2_0209map_1_0.tif
2,649,922,68.37915247503108,25.67925413672906,0,0,255,1-2_0209map_1_0.tif
3,1087,477,74.11085304859894,31.502557230879056,0,0,255,1-2_0209map_1_0.tif
4,1060,416,73.75752904063927,32.30080776738052,0,0,255,1-2_0209map_1_0.tif
5,1016,286,73.18174176840871,34.001997435334445,0,0,255,1-2_0209map_1_0.tif
6,1014,219,73.15556961967096,34.878764418049165,0,0,255,1-2_0209map_1_0.tif
0,536,964,66.90042607134805,25.12963901323625,0,0,255,13-2_0279map_1_0.tif
1,523,929,66.73030710455265,25.587651616146925,0,0,255,13-2_0279map_1_0.tif
2,232,900,62.92225946320962,25.967147772844342,0,0,255,13-2_0279map_1_0.tif
3,895,636,71.59832676977467,29.42187140622771,0,0,255,13-2_0279map_1_0.tif
4,593,593,67.64633231037399,29.984572604089394,0,0,255,13-2_0279map_1_0.tif
5,527,574,66.78265140202815,30.233208017098047,0,0,255,13-2_0279map_1_0.tif
6,781,572,70.10651429172276,30.2593801658358,0,0,255,13-2_0279map_1_0.tif
7,1092,472,74.17628342044333,31.567987602723438,0,0,255,13-2_0279map_1_0.tif
8,1066,415,73.83604548685253,32.31389384174939,0,0,255,13-2_0279map_1_0.tif
9,946,377,72.26571656258737,32.8111646677667,0,0,255,13-2_0279map_1_0.tif
10,796,350,70.3028054072559,33.16448867572636,0,0,255,13-2_0279map_1_0.tif
11,1029,275,73.35186073520411,34.14594425339209,0,0,255,13-2_0279map_1_0.tif
12,914,235,71.84696218278333,34.669387228147144,0,0,255,13-2_0279map_1_0.tif
13,985,206,72.77607346297354,35.04888338484456,0,0,255,13-2_0279map_1_0.tif
14,970,178,72.5797823474404,35.4152934671731,0,0,255,13-2_0279map_1_0.tif
15,909,169,71.78153181093894,35.533068136492986,0,0,255,13-2_0279map_1_0.tif
16,916,127,71.87313433152107,36.08268325998579,0,0,255,13-2_0279map_1_0.tif
17,951,121,72.33114693443174,36.161199706199056,0,0,255,13-2_0279map_1_0.tif
0,548,521,67.05745896377456,30.926769958648496,255,0,0,14-2_0235map_1_0.tif
1,1115,176,74.47726313092748,35.44146561591085,0,255,0,14-2_0235map_1_0.tif
2,923,126,71.96473685210321,36.09576933435467,0,0,255,14-2_0235map_1_0.tif
3,1095,107,74.21554164354995,36.34440474736332,0,255,0,14-2_0235map_1_0.tif
4,1017,106,73.19482784277758,36.3574908217322,0,0,255,14-2_0235map_1_0.tif
5,1139,76,74.79132891578051,36.75007305279849,0,255,0,14-2_0235map_1_0.tif
0,699,1021,69.0334561934749,24.383732774210294,0,0,255,15-2_0112map_1_0.tif
1,646,934,68.33989425192445,25.522221244302543,0,0,255,15-2_0112map_1_0.tif
2,264,932,63.34101384301366,25.548393393040296,0,0,255,15-2_0112map_1_0.tif
3,593,612,67.64633231037399,29.735937191080744,0,0,255,15-2_0112map_1_0.tif
4,847,565,70.9701952000686,30.350982686417932,0,0,255,15-2_0112map_1_0.tif
5,983,549,72.7499013142358,30.560359876319957,0,0,255,15-2_0112map_1_0.tif
6,1096,460,74.22862771791883,31.725020495149955,0,0,255,15-2_0112map_1_0.tif
0,260,935,63.288669545538156,25.509135169933664,0,0,255,15-2_0112map_1_1.tif
0,610,526,67.86879557464489,30.861339586804114,0,255,0,15-2_0179map_1_0.tif
1,548,509,67.05745896377456,31.083802851075014,0,255,0,15-2_0179map_1_0.tif
2,573,509,67.38461082299648,31.083802851075014,0,255,0,15-2_0179map_1_0.tif
3,963,112,72.48817982685827,36.27897437551894,0,0,255,15-2_0179map_1_0.tif
4,1139,76,74.79132891578051,36.75007305279849,0,0,255,15-2_0179map_1_0.tif
0,533,963,66.86116784824142,25.14272508760513,0,0,255,2-2_0133map_1_0.tif
1,1099,472,74.26788594102545,31.567987602723438,0,0,255,2-2_0133map_1_0.tif
2,1087,406,74.11085304859894,32.43166851106928,0,0,255,2-2_0133map_1_0.tif
3,1000,341,72.9723645785067,33.282263345046246,0,0,255,2-2_0133map_1_0.tif
0,553,541,67.12288933561894,30.665048471270968,255,0,0,2-2_0152map_1_0.tif
0,537,970,66.91351214571692,25.051122567022993,0,0,255,2-2_0155map_1_0.tif
1,788,700,70.1981168123049,28.58436264661962,0,0,255,2-2_0155map_1_0.tif
2,897,635,71.62449891851242,29.434957480596587,0,0,255,2-2_0155map_1_0.tif
3,896,557,71.61141284414354,30.455671281368943,0,0,255,2-2_0155map_1_0.tif
4,1095,470,74.21554164354995,31.59415975146119,0,0,255,2-2_0155map_1_0.tif
5,1051,297,73.63975437131938,33.85805061727681,0,0,255,2-2_0155map_1_0.tif
6,1088,126,74.12393912296781,36.09576933435467,0,0,255,2-2_0155map_1_0.tif
0,539,966,66.93968429445468,25.1034668644985,0,0,255,2-2_0155map_1_1.tif
0,1022,310,73.26025821462197,33.68793165048142,0,0,255,2-2_0197map_1_0.tif
1,1057,283,73.71827081753264,34.041255658441074,0,0,255,2-2_0197map_1_0.tif
2,1029,241,73.35186073520411,34.59087078193389,0,0,255,2-2_0197map_1_0.tif
3,914,202,71.84696218278333,35.101227682320065,255,0,0,2-2_0197map_1_0.tif
4,1074,196,73.94073408180354,35.17974412853332,0,0,255,2-2_0197map_1_0.tif
5,959,192,72.43583552938276,35.23208842600883,0,0,255,2-2_0197map_1_0.tif
6,934,153,72.10868367016084,35.74244532639501,255,0,0,2-2_0197map_1_0.tif
7,962,79,72.47509375248939,36.71081482969186,0,0,255,2-2_0197map_1_0.tif
0,809,282,70.4729243740513,34.05434173280995,0,0,255,2-2_0278map_1_0.tif
1,904,199,71.71610143909456,35.140485905426694,0,0,255,2-2_0278map_1_0.tif
2,1167,190,75.15773899810905,35.25826057474658,0,0,255,2-2_0278map_1_0.tif
3,1207,181,75.68118197286411,35.37603524406647,0,0,255,2-2_0278map_1_0.tif
4,1009,166,73.09013924782658,35.572326359599614,0,0,255,2-2_0278map_1_0.tif
5,1079,124,74.00616445364793,36.12194148309242,0,0,255,2-2_0278map_1_0.tif
6,909,122,71.78153181093894,36.14811363183018,0,0,255,2-2_0278map_1_0.tif
7,964,118,72.50126590122714,36.200457929305685,0,0,255,2-2_0278map_1_0.tif
8,1083,97,74.05850875112344,36.475265491052085,0,0,255,2-2_0278map_1_0.tif
0,1081,477,74.03233660238568,31.502557230879056,0,0,255,2-2_0278map_1_1.tif
1,1097,400,74.2417137922877,32.51018495728254,0,0,255,2-2_0278map_1_1.tif
2,1001,285,72.98545065287557,34.015083509703324,0,0,255,2-2_0278map_1_1.tif
3,1057,280,73.71827081753264,34.08051388154771,0,0,255,2-2_0278map_1_1.tif
4,1038,231,73.469635404524,34.72173152562265,0,0,255,2-2_0278map_1_1.tif
0,544,963,67.00511466629905,25.14272508760513,0,0,255,20-2_0290map_1_0.tif
1,479,750,66.1545198323221,27.9300589281758,0,0,255,20-2_0290map_1_0.tif
2,591,576,67.62016016163625,30.207035868360293,0,0,255,20-2_0290map_1_0.tif
3,1080,477,74.0192505280168,31.502557230879056,0,0,255,20-2_0290map_1_0.tif
4,808,342,70.45983829968242,33.26917727067737,0,0,255,20-2_0290map_1_0.tif
5,864,310,71.1926584643395,33.68793165048142,0,0,255,20-2_0290map_1_0.tif
6,1023,277,73.27334428899084,34.11977210465434,0,0,255,20-2_0290map_1_0.tif
7,885,266,71.4674660260859,34.26371892271197,0,0,255,20-2_0290map_1_0.tif
8,909,248,71.78153181093894,34.49926826135175,0,0,255,20-2_0290map_1_0.tif
9,946,210,72.26571656258737,34.99653908736905,0,0,255,20-2_0290map_1_0.tif
10,909,137,71.78153181093894,35.95182251629703,0,0,255,20-2_0290map_1_0.tif
0,698,1021,69.02037011910602,24.383732774210294,0,0,255,23-2_0160map_1_0.tif
1,542,972,66.97894251756131,25.02495041828524,0,0,255,23-2_0160map_1_0.tif
2,655,923,68.45766892124433,25.666168062360185,0,0,255,23-2_0160map_1_0.tif
3,563,578,67.25375007930771,30.18086371962254,0,0,255,23-2_0160map_1_0.tif
4,960,295,72.44892160375164,33.88422276601456,0,0,255,23-2_0160map_1_0.tif
5,883,268,71.44129387734816,34.23754677397422,0,0,255,23-2_0160map_1_0.tif
6,1016,258,73.18174176840871,34.36840751766299,0,0,255,23-2_0160map_1_0.tif
0,558,573,67.18831970746332,30.246294091466922,0,0,255,28-2_0144map_1_0.tif
1,525,566,66.75647925329041,30.337896612049057,0,0,255,28-2_0144map_1_0.tif
2,519,524,66.67796280707715,30.887511735541864,0,0,255,28-2_0144map_1_0.tif
3,1034,266,73.41729110704848,34.26371892271197,0,0,255,28-2_0144map_1_0.tif
4,1032,223,73.39111895831074,34.82642012057366,0,0,255,28-2_0144map_1_0.tif
5,955,215,72.38349123190726,34.93110871552467,0,0,255,28-2_0144map_1_0.tif
6,1001,197,72.98545065287557,35.166658054164444,0,0,255,28-2_0144map_1_0.tif
7,923,183,71.96473685210321,35.349863095328715,0,0,255,28-2_0144map_1_0.tif
8,967,167,72.54052412433377,35.559240285230736,0,0,255,28-2_0144map_1_0.tif
9,1188,165,75.43254655985545,35.58541243396849,0,0,255,28-2_0144map_1_0.tif
10,995,137,72.90693420666231,35.95182251629703,0,0,255,28-2_0144map_1_0.tif
11,1066,129,73.83604548685253,36.05651111124804,0,0,255,28-2_0144map_1_0.tif
12,924,119,71.97782292647209,36.187371854936806,0,0,255,28-2_0144map_1_0.tif
