"ID";"File";"Local_X";"Local_Y";"Real_X";"Real_Y";"Red";"Green";"Blue";"species";"Title";"Gattungsname"
1;"0-2_0107map_1_0.tif";482;600;73,1226563528429;34,163147346471;0;0;255;"horsfieldii";"Delias belladonna horsfieldii G. R. Gray 1831 SSS Fabr. Thyca horsfieldii Gray. — Moore 1874";"Delias"
2;"0-2_0107map_2_0.tif";482;600;73,1226563528429;34,163147346471;0;0;255;"horsfieldii";"Delias belladonna horsfieldii G. R. Gray 1831 SSS Fabr. Thyca horsfieldii Gray. — Moore 1874";"Delias"
3;"0-2_0120map_1_0.tif";189;286;71,5574896107782;35,840493274827;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
4;"0-2_0120map_1_0.tif";641;255;73,9720130490487;36,0060911212571;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
5;"0-2_0120map_1_0.tif";211;230;71,6750106630834;36,1396377716039;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
6;"0-2_0120map_1_0.tif";410;218;72,7380419998441;36,2037401637703;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
7;"0-2_0120map_1_0.tif";362;214;72,4816324311782;36,2251076278258;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
8;"0-2_0120map_1_0.tif";500;174;73,2188099410926;36,4387822683807;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
9;"0-2_0120map_1_0.tif";411;136;72,7433838658579;36,6417731769079;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
10;"0-2_0120map_1_0.tif";489;121;73,16004941494;36,721901167116;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
11;"0-2_0120map_2_0.tif";189;286;71,5574896107782;35,840493274827;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
12;"0-2_0120map_2_0.tif";639;256;73,9613293170209;36,0007492552432;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
13;"0-2_0120map_2_0.tif";211;230;71,6750106630834;36,1396377716039;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
14;"0-2_0120map_2_0.tif";361;222;72,4762905651643;36,1823726997149;255;0;0;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
15;"0-2_0120map_2_0.tif";411;218;72,7433838658579;36,2037401637703;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
16;"0-2_0120map_2_0.tif";500;174;73,2188099410926;36,4387822683807;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
17;"0-2_0120map_2_0.tif";408;137;72,7273582678163;36,636431310894;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
18;"0-2_0120map_2_0.tif";489;122;73,16004941494;36,7165593011021;0;0;255;"alpherakii";"Colias alpherakii Staudinger, 1882";"Colias"
19;"0-2_0125map_1_0.tif";637;234;73,9506455849932;36,1182703075484;0;0;255;"notfound";"";NA
20;"0-2_0125map_1_0.tif";236;221;71,8085573134302;36,1877145657287;0;0;255;"notfound";"";NA
21;"0-2_0125map_1_0.tif";365;216;72,4976580292198;36,2144238957981;0;0;255;"notfound";"";NA
22;"0-2_0125map_1_0.tif";588;162;73,6888941503134;36,5028846605472;0;0;255;"notfound";"";NA
23;"0-2_0125map_1_0.tif";321;130;72,2626159246094;36,6738243729911;0;0;255;"notfound";"";NA
24;"0-2_0125map_1_0.tif";502;120;73,2294936731203;36,7272430331299;0;0;255;"notfound";"";NA
25;"0-2_0125map_1_0.tif";361;115;72,4762905651643;36,7539523631992;0;0;255;"notfound";"";NA
26;"0-2_0125map_1_0.tif";723;81;74,4100460621862;36,9355758076709;0;0;255;"notfound";"";NA
27;"0-2_0125map_1_0.tif";471;80;73,0638958266903;36,9409176736848;0;0;255;"notfound";"";NA
28;"0-2_0125map_2_0.tif";637;234;73,9506455849932;36,1182703075484;0;0;255;"notfound";"";NA
29;"0-2_0125map_2_0.tif";236;221;71,8085573134302;36,1877145657287;0;0;255;"notfound";"";NA
30;"0-2_0125map_2_0.tif";365;216;72,4976580292198;36,2144238957981;0;0;255;"notfound";"";NA
31;"0-2_0125map_2_0.tif";588;163;73,6888941503134;36,4975427945333;0;0;255;"notfound";"";NA
32;"0-2_0125map_2_0.tif";319;130;72,2519321925816;36,6738243729911;0;0;255;"notfound";"";NA
33;"0-2_0125map_2_0.tif";502;120;73,2294936731203;36,7272430331299;0;0;255;"notfound";"";NA
34;"0-2_0125map_2_0.tif";361;115;72,4762905651643;36,7539523631992;0;0;255;"notfound";"";NA
35;"0-2_0125map_2_0.tif";469;81;73,0532120946626;36,9355758076709;0;0;255;"notfound";"";NA
36;"0-2_0125map_2_0.tif";723;81;74,4100460621862;36,9355758076709;0;0;255;"notfound";"";NA
37;"0-2_0138map_1_0.tif";194;264;71,5841989408476;35,9580143271322;0;0;255;"extensa";"Rapala extensa Evans, 1926";"Rapala"
38;"0-2_0138map_2_0.tif";194;264;71,5841989408476;35,9580143271322;0;0;255;"extensa";"Rapala extensa Evans, 1926";"Rapala"
39;"0-2_0139map_1_0.tif";483;639;73,1279982188568;33,9548145719299;0;0;255;"notfound";"";NA
40;"0-2_0139map_1_0.tif";513;576;73,288254199273;34,2913521308039;0;0;255;"notfound";"";NA
41;"0-2_0139map_1_0.tif";547;561;73,4698776437446;34,371480121012;0;0;255;"notfound";"";NA
42;"0-2_0139map_1_0.tif";535;500;73,4057752515781;34,6973339478582;0;0;255;"notfound";"";NA
43;"0-2_0139map_1_0.tif";579;486;73,6408173561885;34,7721200720525;0;0;255;"notfound";"";NA
44;"0-2_0139map_1_0.tif";339;470;72,3587695128591;34,8575899282744;0;0;255;"notfound";"";NA
45;"0-2_0139map_1_0.tif";468;350;73,0478702286487;35,4986138499391;0;0;255;"notfound";"";NA
46;"0-2_0139map_1_0.tif";216;335;71,7017199931528;35,5787418401472;0;0;255;"notfound";"";NA
47;"0-2_0139map_1_0.tif";241;314;71,8352666434996;35,6909210264386;0;0;255;"notfound";"";NA
48;"0-2_0139map_1_0.tif";195;254;71,5895408068614;36,0114329872709;0;0;255;"notfound";"";NA
49;"0-2_0139map_1_0.tif";349;236;72,4121881729978;36,1075865755206;0;0;255;"notfound";"";NA
50;"0-2_0139map_1_1.tif";465;644;73,0318446306071;33,9281052418606;0;0;255;"nissa";"Rapala nissa (Kollar, 1844)";"Rapala"
51;"0-2_0139map_1_1.tif";517;585;73,3096216633284;34,2432753366791;0;0;255;"nissa";"Rapala nissa (Kollar, 1844)";"Rapala"
52;"0-2_0139map_1_1.tif";143;583;71,31176377414;34,2539590687068;0;0;255;"nissa";"Rapala nissa (Kollar, 1844)";"Rapala"
53;"0-2_0139map_1_1.tif";520;526;73,3256472613701;34,5584454314975;0;0;255;"nissa";"Rapala nissa (Kollar, 1844)";"Rapala"
54;"0-2_0139map_1_1.tif";548;476;73,4752195097585;34,8255387321912;0;0;255;"nissa";"Rapala nissa (Kollar, 1844)";"Rapala"
55;"0-2_0139map_2_0.tif";1013;780;75,9591872062093;33,2016114639739;0;0;255;"notfound";"";NA
56;"0-2_0139map_2_0.tif";483;639;73,1279982188568;33,9548145719299;0;0;255;"notfound";"";NA
57;"0-2_0139map_2_0.tif";513;576;73,288254199273;34,2913521308039;0;0;255;"notfound";"";NA
58;"0-2_0139map_2_0.tif";547;561;73,4698776437446;34,371480121012;0;0;255;"notfound";"";NA
59;"0-2_0139map_2_0.tif";536;500;73,411117117592;34,6973339478582;0;0;255;"notfound";"";NA
60;"0-2_0139map_2_0.tif";579;486;73,6408173561885;34,7721200720525;0;0;255;"notfound";"";NA
61;"0-2_0139map_2_0.tif";339;470;72,3587695128591;34,8575899282744;0;0;255;"notfound";"";NA
62;"0-2_0139map_2_0.tif";467;350;73,0425283626348;35,4986138499391;0;0;255;"notfound";"";NA
63;"0-2_0139map_2_0.tif";217;335;71,7070618591666;35,5787418401472;0;0;255;"notfound";"";NA
64;"0-2_0139map_2_0.tif";240;314;71,8299247774857;35,6909210264386;0;0;255;"notfound";"";NA
65;"0-2_0139map_2_0.tif";195;254;71,5895408068614;36,0114329872709;0;0;255;"notfound";"";NA
66;"0-2_0139map_2_0.tif";349;236;72,4121881729978;36,1075865755206;0;0;255;"notfound";"";NA
67;"0-2_0139map_2_1.tif";465;645;73,0318446306071;33,9227633758467;0;0;255;"nissa";"Rapala nissa (Kollar, 1844)";"Rapala"
68;"0-2_0139map_2_1.tif";516;586;73,3042797973146;34,2379334706652;0;0;255;"nissa";"Rapala nissa (Kollar, 1844)";"Rapala"
69;"0-2_0139map_2_1.tif";141;585;71,3010800421123;34,2432753366791;0;0;255;"nissa";"Rapala nissa (Kollar, 1844)";"Rapala"
70;"0-2_0139map_2_1.tif";520;527;73,3256472613701;34,5531035654837;0;0;255;"nissa";"Rapala nissa (Kollar, 1844)";"Rapala"
71;"0-2_0139map_2_1.tif";549;477;73,4805613757724;34,8201968661773;0;0;255;"nissa";"Rapala nissa (Kollar, 1844)";"Rapala"
72;"0-2_0140map_1_0.tif";474;647;73,0799214247319;33,9120796438189;0;0;255;"schistacea";"Rapala manea schistacea (Moore, 1879)";"Rapala"
73;"0-2_0140map_1_0.tif";448;627;72,9410329083712;34,0189169640964;0;0;255;"schistacea";"Rapala manea schistacea (Moore, 1879)";"Rapala"
74;"0-2_0140map_2_0.tif";473;647;73,074579558718;33,9120796438189;0;0;255;"schistacea";"Rapala manea schistacea (Moore, 1879)";"Rapala"
75;"0-2_0140map_2_0.tif";448;627;72,9410329083712;34,0189169640964;0;0;255;"schistacea";"Rapala manea schistacea (Moore, 1879)";"Rapala"
76;"0-2_0143map_1_0.tif";520;589;73,3256472613701;34,2219078726236;0;0;255;"notfound";"";NA
77;"0-2_0143map_2_0.tif";520;589;73,3256472613701;34,2219078726236;0;0;255;"notfound";"";NA
78;"0-2_0147map_1_0.tif";374;661;72,5457348233446;33,8372935196247;0;0;255;"notfound";"";NA
79;"0-2_0147map_1_0.tif";515;576;73,2989379313007;34,2913521308039;0;0;255;"notfound";"";NA
80;"0-2_0147map_1_0.tif";534;500;73,4004333855643;34,6973339478582;0;0;255;"notfound";"";NA
81;"0-2_0147map_1_0.tif";419;487;72,7861187939689;34,7667782060386;0;0;255;"notfound";"";NA
82;"0-2_0147map_1_0.tif";607;471;73,790389604577;34,8522480622605;0;0;255;"notfound";"";NA
83;"0-2_0147map_1_0.tif";364;348;72,4923161632059;35,5092975819669;0;0;255;"notfound";"";NA
84;"0-2_0147map_1_0.tif";215;333;71,6963781271389;35,589425572175;0;0;255;"notfound";"";NA
85;"0-2_0147map_1_0.tif";195;252;71,5895408068614;36,0221167192987;255;0;0;"notfound";"";NA
86;"0-2_0147map_1_0.tif";291;239;72,1023599441932;36,091560977479;0;0;255;"notfound";"";NA
87;"0-2_0147map_1_1.tif";521;594;73,3309891273839;34,1951985425542;0;0;255;"notfound";"";NA
88;"0-2_0147map_1_2.tif";1011;781;75,9485034741816;33,19626959796;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
89;"0-2_0147map_1_2.tif";380;669;72,5777860194279;33,7945585915137;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
90;"0-2_0147map_1_2.tif";463;652;73,0211608985793;33,8853703137496;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
91;"0-2_0147map_1_2.tif";430;619;72,8448793201215;34,0616518922074;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
92;"0-2_0147map_1_2.tif";470;597;73,0585539606764;34,1791729445126;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
93;"0-2_0147map_1_2.tif";136;579;71,2743707120429;34,2753265327623;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
94;"0-2_0147map_1_2.tif";412;476;72,7487257318718;34,8255387321912;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
95;"0-2_0147map_1_2.tif";370;414;72,5243673592892;35,1567344250513;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
96;"0-2_0147map_1_2.tif";218;390;71,7124037251805;35,2849392093842;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
97;"0-2_0147map_1_2.tif";762;379;74,6183788367273;35,3436997355368;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
98;"0-2_0147map_1_2.tif";693;367;74,24979008177;35,4078021277033;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
99;"0-2_0147map_1_2.tif";212;351;71,6803525290973;35,4932719839253;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
100;"0-2_0147map_1_2.tif";198;248;71,605566404903;36,0434841833542;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
101;"0-2_0147map_1_2.tif";652;246;74,0307735752013;36,0541679153819;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
102;"0-2_0147map_1_2.tif";333;243;72,3267183167759;36,0701935134235;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
103;"0-2_0147map_1_2.tif";706;207;74,3192343399504;36,2625006899229;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
104;"0-2_0147map_1_2.tif";508;205;73,2615448692036;36,2731844219507;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
105;"0-2_0147map_2_0.tif";375;662;72,5510766893585;33,8319516536109;0;0;255;"notfound";"";NA
106;"0-2_0147map_2_0.tif";515;576;73,2989379313007;34,2913521308039;0;0;255;"notfound";"";NA
107;"0-2_0147map_2_0.tif";534;500;73,4004333855643;34,6973339478582;0;0;255;"notfound";"";NA
108;"0-2_0147map_2_0.tif";419;487;72,7861187939689;34,7667782060386;0;0;255;"notfound";"";NA
109;"0-2_0147map_2_0.tif";607;471;73,790389604577;34,8522480622605;0;0;255;"notfound";"";NA
110;"0-2_0147map_2_0.tif";370;358;72,5243673592892;35,4558789218282;0;0;255;"notfound";"";NA
111;"0-2_0147map_2_0.tif";359;335;72,4656068331365;35,5787418401472;0;0;255;"notfound";"";NA
112;"0-2_0147map_2_0.tif";216;334;71,7017199931528;35,5840837061611;0;0;255;"notfound";"";NA
113;"0-2_0147map_2_0.tif";195;252;71,5895408068614;36,0221167192987;255;0;0;"notfound";"";NA
114;"0-2_0147map_2_0.tif";292;240;72,1077018102071;36,0862191114651;0;0;255;"notfound";"";NA
115;"0-2_0147map_2_1.tif";520;594;73,3256472613701;34,1951985425542;0;0;255;"notfound";"";NA
116;"0-2_0147map_2_2.tif";1011;781;75,9485034741816;33,19626959796;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
117;"0-2_0147map_2_2.tif";379;669;72,572444153414;33,7945585915137;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
118;"0-2_0147map_2_2.tif";464;652;73,0265027645932;33,8853703137496;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
119;"0-2_0147map_2_2.tif";431;619;72,8502211861354;34,0616518922074;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
120;"0-2_0147map_2_2.tif";473;597;73,074579558718;34,1791729445126;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
121;"0-2_0147map_2_2.tif";137;579;71,2797125780568;34,2753265327623;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
122;"0-2_0147map_2_2.tif";414;476;72,7594094638995;34,8255387321912;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
123;"0-2_0147map_2_2.tif";370;414;72,5243673592892;35,1567344250513;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
124;"0-2_0147map_2_2.tif";218;390;71,7124037251805;35,2849392093842;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
125;"0-2_0147map_2_2.tif";762;379;74,6183788367273;35,3436997355368;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
126;"0-2_0147map_2_2.tif";691;367;74,2391063497423;35,4078021277033;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
127;"0-2_0147map_2_2.tif";212;351;71,6803525290973;35,4932719839253;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
128;"0-2_0147map_2_2.tif";198;248;71,605566404903;36,0434841833542;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
129;"0-2_0147map_2_2.tif";652;246;74,0307735752013;36,0541679153819;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
130;"0-2_0147map_2_2.tif";333;243;72,3267183167759;36,0701935134235;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
131;"0-2_0147map_2_2.tif";706;207;74,3192343399504;36,2625006899229;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
132;"0-2_0147map_2_2.tif";509;206;73,2668867352175;36,2678425559368;0;0;255;"sena";"Nesa sena (Kollar, 1844)";"Nesa"
133;"0-2_0156map_1_0.tif";518;594;73,3149635293423;34,1951985425542;0;0;255;"indica";"Prosotas dubiosa indica (Evans, 1926)";"Prosotas"
134;"0-2_0156map_2_0.tif";518;594;73,3149635293423;34,1951985425542;0;0;255;"indica";"Prosotas dubiosa indica (Evans, 1926)";"Prosotas"
135;"0-2_0156map_2_1.tif";468;665;73,0478702286487;33,8159260555692;0;0;255;"celeno";"Jamides celeno (Cramer, [1775])";"Jamides"
136;"0-2_0169map_1_0.tif";593;649;73,7156034803828;33,9013959117912;0;0;255;"huegelii";"Celastrina huegelii (Moore, 1882)";"Celastrina"
137;"0-2_0169map_2_0.tif";1011;781;75,9485034741816;33,19626959796;0;0;255;"huegelii";"Celastrina huegelii (Moore, 1882)";"Celastrina"
138;"0-2_0169map_2_0.tif";592;649;73,7102616143689;33,9013959117912;0;0;255;"huegelii";"Celastrina huegelii (Moore, 1882)";"Celastrina"
139;"0-2_0170map_1_0.tif";1011;781;75,9485034741816;33,19626959796;0;0;255;"huegeli";"Celastrina huegelii (Moore, 1882)";"Celastrina"
140;"0-2_0170map_1_0.tif";594;648;73,7209453463966;33,9067377778051;0;0;255;"huegeli";"Celastrina huegelii (Moore, 1882)";"Celastrina"
141;"0-2_0170map_2_0.tif";1011;781;75,9485034741816;33,19626959796;0;0;255;"huegeli";"Celastrina huegelii (Moore, 1882)";"Celastrina"
142;"0-2_0170map_2_0.tif";592;649;73,7102616143689;33,9013959117912;0;0;255;"huegeli";"Celastrina huegelii (Moore, 1882)";"Celastrina"
143;"0-2_0170map_2_1.tif";1011;781;75,9485034741816;33,19626959796;0;0;255;"vardhana";"Oreolyce vardhana (Moore, [1875])";"Oreolyce"
144;"0-2_0170map_2_1.tif";607;645;73,790389604577;33,9227633758467;0;0;255;"vardhana";"Oreolyce vardhana (Moore, [1875])";"Oreolyce"
145;"0-2_0170map_2_1.tif";506;587;73,2508611371758;34,2325916046513;0;0;255;"vardhana";"Oreolyce vardhana (Moore, [1875])";"Oreolyce"
146;"0-2_0170map_2_1.tif";508;556;73,2615448692036;34,3981894510814;0;0;255;"vardhana";"Oreolyce vardhana (Moore, [1875])";"Oreolyce"
147;"0-2_0171map_1_0.tif";1013;780;75,9591872062093;33,2016114639739;0;0;255;"gisca";"Acytolepis puspa gisca (Fruhstorfer, 1910)";"Acytolepis"
148;"0-2_0171map_1_0.tif";473;637;73,074579558718;33,9654983039577;0;0;255;"gisca";"Acytolepis puspa gisca (Fruhstorfer, 1910)";"Acytolepis"
149;"0-2_0171map_1_0.tif";476;607;73,0906051567597;34,1257542843739;0;0;255;"gisca";"Acytolepis puspa gisca (Fruhstorfer, 1910)";"Acytolepis"
150;"0-2_0171map_1_0.tif";518;604;73,3149635293423;34,1417798824155;0;0;255;"gisca";"Acytolepis puspa gisca (Fruhstorfer, 1910)";"Acytolepis"
151;"0-2_0171map_2_0.tif";473;637;73,074579558718;33,9654983039577;0;0;255;"gisca";"Acytolepis puspa gisca (Fruhstorfer, 1910)";"Acytolepis"
152;"0-2_0171map_2_0.tif";476;607;73,0906051567597;34,1257542843739;0;0;255;"gisca";"Acytolepis puspa gisca (Fruhstorfer, 1910)";"Acytolepis"
153;"0-2_0171map_2_0.tif";518;605;73,3149635293423;34,1364380164016;0;0;255;"gisca";"Acytolepis puspa gisca (Fruhstorfer, 1910)";"Acytolepis"
154;"0-2_0173map_1_0.tif";485;641;73,1386819508845;33,9441308399022;0;0;255;"lacturnus";"Everes lacturnus (Godart, [1824])";"Everes"
155;"0-2_0173map_1_0.tif";490;573;73,1653912809539;34,3073777288455;0;0;255;"lacturnus";"Everes lacturnus (Godart, [1824])";"Everes"
156;"0-2_0173map_1_1.tif";200;257;71,6162501369308;35,9954073892293;0;0;255;"huegelii";"Celastrina huegelii (Moore, 1882)";"Celastrina"
157;"0-2_0173map_1_2.tif";356;226;72,4495812350949;36,1610052356594;255;0;0;"shandura";"Cupido alaina shandura (Evans, 1912)";"Cupido"
158;"0-2_0173map_1_2.tif";720;208;74,3940204641446;36,2571588239091;0;0;255;"shandura";"Cupido alaina shandura (Evans, 1912)";"Cupido"
159;"0-2_0173map_1_2.tif";794;177;74,7893185491712;36,4227566703391;0;0;255;"shandura";"Cupido alaina shandura (Evans, 1912)";"Cupido"
160;"0-2_0173map_1_2.tif";432;109;72,8555630521493;36,7860035592825;0;0;255;"shandura";"Cupido alaina shandura (Evans, 1912)";"Cupido"
161;"0-2_0173map_2_0.tif";484;641;73,1333400848706;33,9441308399022;0;0;255;"lacturnus";"Everes lacturnus (Godart, [1824])";"Everes"
162;"0-2_0173map_2_0.tif";491;573;73,1707331469677;34,3073777288455;0;0;255;"lacturnus";"Everes lacturnus (Godart, [1824])";"Everes"
163;"0-2_0173map_2_1.tif";200;257;71,6162501369308;35,9954073892293;0;0;255;"huegelii";"Celastrina huegelii (Moore, 1882)";"Celastrina"
164;"0-2_0173map_2_2.tif";356;226;72,4495812350949;36,1610052356594;255;0;0;"shandura";"Cupido alaina shandura (Evans, 1912)";"Cupido"
165;"0-2_0173map_2_2.tif";720;208;74,3940204641446;36,2571588239091;0;0;255;"shandura";"Cupido alaina shandura (Evans, 1912)";"Cupido"
166;"0-2_0173map_2_2.tif";794;177;74,7893185491712;36,4227566703391;0;0;255;"shandura";"Cupido alaina shandura (Evans, 1912)";"Cupido"
167;"0-2_0173map_2_2.tif";431;109;72,8502211861354;36,7860035592825;0;0;255;"shandura";"Cupido alaina shandura (Evans, 1912)";"Cupido"
168;"0-2_0174map_1_0.tif";215;341;71,6963781271389;35,546690644064;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
169;"0-2_0174map_1_0.tif";194;297;71,5841989408476;35,7817327486744;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
170;"0-2_0174map_1_0.tif";219;228;71,7177455911944;36,1503215036316;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
171;"0-2_0174map_1_0.tif";364;227;72,4923161632059;36,1556633696455;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
172;"0-2_0174map_1_0.tif";128;209;71,2316357839319;36,2518169578952;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
173;"0-2_0174map_1_0.tif";363;188;72,486974297192;36,3639961441865;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
174;"0-2_0174map_1_0.tif";324;131;72,278641522651;36,6684825069773;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
175;"0-2_0174map_2_0.tif";215;341;71,6963781271389;35,546690644064;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
176;"0-2_0174map_2_0.tif";194;297;71,5841989408476;35,7817327486744;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
177;"0-2_0174map_2_0.tif";363;227;72,486974297192;36,1556633696455;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
178;"0-2_0174map_2_0.tif";219;227;71,7177455911944;36,1556633696455;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
179;"0-2_0174map_2_0.tif";130;209;71,2423195159597;36,2518169578952;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
180;"0-2_0174map_2_0.tif";362;188;72,4816324311782;36,3639961441865;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
181;"0-2_0174map_2_0.tif";324;131;72,278641522651;36,6684825069773;0;0;255;"laspura";"Turanana laspura (Evans, 1932)";"Turanana"
182;"0-2_0188map_1_0.tif";1196;487;76,936748686748;34,7667782060386;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
183;"0-2_0188map_1_0.tif";1250;443;77,2252094514971;35,001820310649;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
184;"0-2_0188map_1_0.tif";1000;295;75,889742948029;35,7924164807021;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
185;"0-2_0188map_1_0.tif";973;243;75,7455125656544;36,0701935134235;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
186;"0-2_0188map_1_0.tif";363;221;72,486974297192;36,1877145657287;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
187;"0-2_0188map_1_0.tif";907;82;75,3929494087388;36,930233941657;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
188;"0-2_0188map_1_0.tif";508;79;73,2615448692036;36,9462595396987;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
189;"0-2_0188map_1_0.tif";758;73;74,5970113726718;36,9783107357819;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
190;"0-2_0188map_1_0.tif";711;58;74,3459436700198;37,05843872599;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
191;"0-2_0188map_1_0.tif";782;40;74,7252161570047;37,1545923142397;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
192;"0-2_0188map_2_0.tif";1195;487;76,9314068207341;34,7667782060386;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
193;"0-2_0188map_2_0.tif";1250;443;77,2252094514971;35,001820310649;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
194;"0-2_0188map_2_0.tif";1001;294;75,8950848140428;35,797758346716;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
195;"0-2_0188map_2_0.tif";973;243;75,7455125656544;36,0701935134235;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
196;"0-2_0188map_2_0.tif";364;221;72,4923161632059;36,1877145657287;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
197;"0-2_0188map_2_0.tif";907;83;75,3929494087388;36,9248920756432;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
198;"0-2_0188map_2_0.tif";509;80;73,2668867352175;36,9409176736848;0;0;255;"armatheus";"Polyommatus lehanus armatheus (Fruhstorfer, 1916)";"Polyommatus"
