Name,Detection method,Longitude,Latitude,georef
georeferenced59-2_0064map_1_0__danna_filtered_points.shp,point_filtering,71.77498877375452,35.029254273291244,1
georeferenced59-2_0064map_1_0__danna_filtered_points.shp,point_filtering,73.56778096229057,34.06088476999439,1
georeferenced59-2_0064map_1_0__danna_filtered_points.shp,point_filtering,73.24062910306866,33.82533543135462,1
georeferenced59-2_0064map_1_1__augias_filtered_points.shp,point_filtering,72.69101397957586,33.85150758009237,1
georeferenced59-2_0064map_1_1__augias_filtered_points.shp,point_filtering,74.15665430889003,31.482928119325745,1
georeferenced59-2_0064map_2_0__danna_filtered_points.shp,point_filtering,73.99962141646348,36.115398445907985,1
georeferenced59-2_0064map_2_0__danna_filtered_points.shp,point_filtering,71.77498877375452,35.029254273291244,1
georeferenced59-2_0064map_2_0__danna_filtered_points.shp,point_filtering,73.56778096229057,34.06088476999439,1
georeferenced59-2_0064map_2_0__danna_filtered_points.shp,point_filtering,73.24062910306866,33.82533543135462,1
georeferenced59-2_0064map_2_1__augias_filtered_points.shp,point_filtering,72.69101397957584,33.864593654461245,1
georeferenced59-2_0064map_2_1__augias_filtered_points.shp,point_filtering,74.14356823452113,31.5091002680635,1
georeferenced59-2_0064map_2_2__ancilla_filtered_points.shp,point_filtering,73.54160881355281,33.93002402630563,1
georeferenced59-2_0064map_2_2__ancilla_filtered_points.shp,point_filtering,74.09122393704563,31.626874937383384,1
georeferenced64-2_0069map_1_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,75.15119596092461,36.992165428622705,1
georeferenced64-2_0069map_1_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,73.39111895831074,36.96599327988495,1
georeferenced64-2_0069map_1_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,75.19045418403124,36.9398211311472,1
georeferenced64-2_0069map_1_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,73.97344926772573,36.547238900080906,1
georeferenced64-2_0069map_1_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,71.81424699686113,36.42946423076102,1
georeferenced64-2_0069map_1_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,74.01270749083236,36.20700096649012,1
georeferenced64-2_0069map_1_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,73.64629740850383,36.18082881775237,1
georeferenced64-2_0069map_1_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,72.782616500158,36.128484520276864,1
georeferenced64-2_0069map_1_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,71.83387610841444,35.80133266105495,1
georeferenced64-2_0069map_1_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,76.31585657975461,35.683557991735064,1
georeferenced64-2_0069map_1_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,74.93527573383815,35.56578332241517,1
georeferenced64-2_0069map_1_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,74.45763401937417,35.38257828125091,1
georeferenced64-2_0069map_1_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,76.27659835664798,35.23863146319327,1
georeferenced64-2_0069map_2_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,75.03342129160472,37.10994009794259,1
georeferenced64-2_0069map_2_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,73.39111895831074,36.96599327988495,1
georeferenced64-2_0069map_2_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,75.26242759306007,36.874390759302806,1
georeferenced64-2_0069map_2_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,73.97344926772573,36.547238900080906,1
georeferenced64-2_0069map_2_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,71.81424699686113,36.42946423076102,1
georeferenced64-2_0069map_2_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,74.01270749083236,36.20700096649012,1
georeferenced64-2_0069map_2_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,73.64629740850383,36.19391489212124,1
georeferenced64-2_0069map_2_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,72.782616500158,36.128484520276864,1
georeferenced64-2_0069map_2_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,71.83387610841444,35.80133266105495,1
georeferenced64-2_0069map_2_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,76.31585657975461,35.683557991735064,1
georeferenced64-2_0069map_2_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,74.93527573383815,35.57886939678406,1
georeferenced64-2_0069map_2_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,74.45763401937417,35.38257828125091,1
georeferenced64-2_0069map_2_0__ladakensis_centralis_sculda_chitralensis_asiatica_filtered_points.shp,point_filtering,72.41620641782944,35.055426422029,1
georeferenced59-2_0064map_1_0__danna_filtered_points.shp,point_filtering,71.77498877375452,35.029254273291244,1
georeferenced59-2_0064map_1_0__danna_filtered_points.shp,point_filtering,73.56778096229057,34.06088476999439,1
