"File","Detection.method","X","Y","georef","X_WGS84","Y_WGS84","species","file_name"
"59-2_0064map_2_1","circle_detection",1128,-210,0,76.6737489755641,35.140197603048,NA,NA
"59-2_0064map_2_1","circle_detection",846,-158,0,72.6375178967572,35.7576530843204,NA,NA
"59-2_0064map_2_2","circle_detection",1126,-210,0,76.6451232232321,35.140197603048,"Telicota ancilla Telicota ancilla bambusae","D:/distribution_digitizer/data/input/pages\0064.tif"
"59-2_0064map_2_2","point_filtering",921,312,0,73.7109836092058,41.3385007035128,"Telicota ancilla Telicota ancilla bambusae","D:/distribution_digitizer/data/input/pages\0064.tif"
"59-2_0064map_2_2","circle_detection",960,-296,0,74.2691857796791,34.1190212301745,"Telicota ancilla Telicota ancilla bambusae","D:/distribution_digitizer/data/input/pages\0064.tif"
"59-2_0064map_2_2","circle_detection",648,-900,0,69.8035684158928,26.9470383323186,"Telicota ancilla Telicota ancilla bambusae","D:/distribution_digitizer/data/input/pages\0064.tif"
"59-2_0064map_2_2","circle_detection",1126,-210,0,76.6451232232321,35.140197603048,"Telicota ancilla Telicota ancilla bambusae","D:/distribution_digitizer/data/input/pages\0064.tif"
"59-2_0064map_2_2","point_filtering",966,502,0,74.355063036675,43.5945880389311,"Telicota ancilla Telicota ancilla bambusae","D:/distribution_digitizer/data/input/pages\0064.tif"
"59-2_0064map_2_2","circle_detection",960,-296,0,74.2691857796791,34.1190212301745,"Telicota ancilla Telicota ancilla bambusae","D:/distribution_digitizer/data/input/pages\0064.tif"
"59-2_0064map_2_2","circle_detection",1046,-98,0,75.5000931299536,36.4701017165577,"Telicota ancilla Telicota ancilla bambusae","D:/distribution_digitizer/data/input/pages\0064.tif"
"59-2_0064map_2_2","circle_detection",648,-900,0,69.8035684158928,26.9470383323186,"Telicota ancilla Telicota ancilla bambusae","D:/distribution_digitizer/data/input/pages\0064.tif"
"59-2_0064map_2_2","circle_detection",1046,-98,0,75.5000931299536,36.4701017165577,"Telicota ancilla Telicota ancilla bambusae","D:/distribution_digitizer/data/input/pages\0064.tif"
"64-2_0069map_1_0","point_filtering",979,188,0,74.5411304268328,39.8661068635557,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",1011,171,0,74.9991424641442,39.6642464177551,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",1018,52,0,75.0993325973061,38.251223297151,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",1020,51,0,75.127958349638,38.2393491532804,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",903,60,0,73.4533518382182,38.346216448116,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",1023,55,0,75.170896978136,38.2868457287629,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",1016,53,0,75.0707068449741,38.2630974410217,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",1034,197,0,75.3283386159618,39.9729741583913,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",1103,192,0,76.3159270714145,39.9136034390382,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","circle_detection",808,-154,0,72.0936286024499,35.8051496598028,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","circle_detection",450,-624,0,66.9696189350284,30.2243020406104,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",801,160,0,71.993438469288,39.5336308351783,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",1104,154,0,76.3302399475805,39.4623859719545,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",864,131,0,72.8951496677449,39.1892806629302,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",947,121,0,74.0831183895214,39.070539224224,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",922,124,0,73.7252964853718,39.1061616558358,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",799,108,0,71.9648127169561,38.9161753539059,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","point_filtering",943,93,0,74.0258668848575,38.7380631958466,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","circle_detection",1042,-176,0,75.4428416252896,35.5439184946491,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","circle_detection",872,-312,0,73.0096526770727,33.9290349282445,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","circle_detection",884,-228,0,73.1814071910645,34.9264630133768,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","circle_detection",886,-114,0,73.2100329433965,36.2801154146277,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
"64-2_0069map_1_0","circle_detection",762,-334,0,71.4352362988147,33.6678037630908,"machaon sculda Peschke locality of sculda Ghujerab Papilio machaon sculda Peschke chitralensis sculda Seyer chitralensis locality of chitralensis Evans Papilio machaon chitralensis machaon chitralensis Eller ladakensis chitralensis sculda machaon asiatica South Papilio asiatica Ménétries race asiatica Evans Papilio machaon asiatica Papilio machaon asiatica Ménétriés Papilio machaon asiatica Jordan machaon asiatica Talbot machaon ladakensis chitralensis Papilio machaon centralis Talbot Papilio machaon centralis machaon centralis Staudinger","D:/distribution_digitizer/data/input/pages\0069.tif"
